"Staff","Customer.Full.Name","Location.Name","Device.Name","Quantity","Product","Category","Date.Time","Discount.Value","Discount.Reason","NET.Sales","Tax.Code","Tax","TOTAL.Sales","Cost.Price","Margin","Tender","Nominal","A.C.Ref","Notes","Customer.ID","ProductId"
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cheese & Soft cheese (Take)","Dairy & Dairy alternatives","20/05/2024 09:06:12",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517566
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Eggs (Take)","Meat, Poultry, Fish & Egg","20/05/2024 09:06:12",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517603
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","20/05/2024 09:06:12",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausages & Burgers (Take)","Meat, Poultry, Fish & Egg","20/05/2024 09:06:12",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517699
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fish (any) (Take)","Meat, Poultry, Fish & Egg","20/05/2024 09:06:12",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517607
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Fresh Vegetables (Take)","Other","20/05/2024 08:58:52",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread and bakery (Take)","Other","20/05/2024 08:58:52",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Spaghetti Carbonara (Take)","Other","20/05/2024 08:58:25",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21541125
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cheese & Soft cheese (Take)","Dairy & Dairy alternatives","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517566
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Ready meal box (Take)","Ready meal, pizza, soup & Salad boxes","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20528568
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Green vegetables & Celery (Take)","Fruit & Vegetables (Fresh)","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517625
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Chicken Turkey (Take)","Meat, Poultry, Fish & Egg","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517569
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cooked meat & Ham (Take)","Ready meal, pizza, soup & Salad boxes","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517581
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Eggs (Take)","Meat, Poultry, Fish & Egg","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517603
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Mango & Exotic Fruit (Take)","Other","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517638
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","20/05/2024 08:52:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","0.0000g","Garlic and Ginger (Donate)","Fruit & Vegetables (Fresh)","20/05/2024 08:43:30",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517619
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Garlic and Ginger (Take)","Fruit & Vegetables (Fresh)","20/05/2024 08:43:30",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517620
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","20/05/2024 08:35:31",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Fresh fruits (Take)","Other","20/05/2024 08:35:31",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Milk (Take)","Other","20/05/2024 08:34:56",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081441
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","20/05/2024 08:33:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh fruits (Take)","Other","20/05/2024 08:33:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Eggs (Take)","Other","20/05/2024 08:32:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21459473
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","20/05/2024 08:32:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cheese (Take)","Other","20/05/2024 08:32:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517567
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Fresh fruits (Take)","Other","20/05/2024 08:31:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",21414321
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","20/05/2024 08:31:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cake (Take)","Other","20/05/2024 08:31:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081448
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Milk (Take)","Other","20/05/2024 08:31:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081441
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Bakery, Bread & Baking ingredient","20/05/2024 08:09:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517693
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Bakery, Bread & Baking ingredient","20/05/2024 08:09:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517693
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Danish Pastry (Take)","Bakery, Bread & Baking ingredient","20/05/2024 08:09:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517597
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Bakery, Bread & Baking ingredient","20/05/2024 08:09:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517693
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Bakery, Bread & Baking ingredient","20/05/2024 08:09:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517693
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Berries & Cherry (Take)","Fruit & Vegetables (Fresh)","19/05/2024 17:47:37",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517544
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Dips  and Houmous (Take)","Other","19/05/2024 17:19:18",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081442
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","19/05/2024 17:19:18",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","19/05/2024 17:19:18",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Ham (Take)","Other","19/05/2024 17:19:18",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081444
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Courgettes & squash (Take)","Fruit & Vegetables (Fresh)","19/05/2024 11:15:29",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517585
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Broccoli (Take)","Fruit & Vegetables (Fresh)","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517550
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Potato (Take)","Fruit & Vegetables (Fresh)","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517677
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Milk (Take)","Other","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081441
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Cheese & Soft cheese (Take)","Dairy & Dairy alternatives","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517566
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Milk (Take)","Other","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",22081441
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Potato (Take)","Fruit & Vegetables (Fresh)","19/05/2024 11:04:19",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517677
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausages & Burgers (Take)","Meat, Poultry, Fish & Egg","18/05/2024 23:24:34",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517699
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Beef & Lamb (Take)","Meat, Poultry, Fish & Egg","18/05/2024 23:24:34",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517539
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Onions (Take)","Fruit & Vegetables (Fresh)","18/05/2024 23:24:34",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517659
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Carrots (Take)","Fruit & Vegetables (Fresh)","18/05/2024 23:24:34",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517560
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Onions (Take)","Fruit & Vegetables (Fresh)","18/05/2024 23:23:53",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517659
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","18/05/2024 23:23:53",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sausages & Burgers (Take)","Meat, Poultry, Fish & Egg","18/05/2024 23:23:53",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517699
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Chicken Turkey (Take)","Meat, Poultry, Fish & Egg","18/05/2024 23:23:53",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517569
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Milk (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",22081441
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21720864
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread and bakery (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21376212
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh Vegetables (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21437093
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwiches (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21720864
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Wrap (Take)","Other","18/05/2024 23:01:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",21541132
